label,text
12,CAS ASS SSW SWG WGG GGA GAY AYE YEQ EQY QYF
12,CAS ASS SSY SYP YPN PNQ NQP QPQ PQH QHF
12,CAS ASS SSY SYS YSE SEQ EQG QGY GYG YGY GYT YTF
12,CAS ASS SSY SYS YSG SGG GGG GGN GNQ NQP QPQ PQH QHF
12,CAS ASS SSY SYS YSS SSS SSG SGG GGA GAY AYE YEQ EQY QYF
12,CAS ASS SSY SYS YST STE TEA EAY AYE YEQ EQY QYF
12,CAS ASS SSY SYT YTG TGT GTG TGS GSQ SQP QPQ PQH QHF
12,CAS ASS SSY SYV YVR VRA RAS ASY SYG YGY GYT YTF
12,CAS AST STD TDG DGG GGD GDS DSY SYT YTQ TQY QYF
12,CAS AST STG TGT GTG TGG GGF GFS FSY SYN YNE NEQ EQF QFF
12,CAS AST STP TPG PGQ GQA QAL ALN LNE NEQ EQY QYF
12,CAS AST STP TPG PGT GTG TGA GAY AYE YEQ EQY QYF
12,CAS AST STP TPS PSP SPS PSR SRP RPP PPL PLF
12,CAS AST STR TRQ RQG QGA GAY AYE YEQ EQY QYF
12,CAT ATG TGA GAA AAS ASS SSY SYE YEQ EQY QYF
12,CAT ATS TSE SES ESR SRG RGG GGG GGY GYG YGY GYT YTF
12,CAT ATS TSG SGG GGG GGA GAY AYE YEQ EQY QYF
12,CAT ATS TSG SGG GGT GTS TSY SYE YEQ EQF QFF
12,CAT ATS TSR SRA RAG AGA GAY AYE YEQ EQY QYF
12,CAT ATS TSR SRA RAS ASG SGS GSY SYE YEQ EQY QYF
12,CAT ATS TSR SRA RAT ATS TSN SNQ NQP QPQ PQH QHF
12,CAT ATS TSR SRE RES ESG SGN GNG NGK GKL KLF LFF
12,CAT ATS TSS SSA SAS ASS SSY SYE YEQ EQY QYF
12,CAT ATS TSS SSG SGT GTG TGA GAY AYE YEQ EQY QYF
12,CAT ATT TTG TGG GGS GSG SGY GYE YEQ EQY QYF
12,CAV AVG VGA GAG AGA GAT ATY TYE YEQ EQY QYF
12,CAW AWG WGY GYQ YQI QIT ITG TGS GSA SAY AYG YGY GYT YTF
12,CAI AIS ISE SEG EGA GAA AAY AYG YGY GYT YTF
12,CAT ATS TSS SSS SSG SGA GAY AYE YEQ EQY QYF
12,CAS ASS SSE SEA EAL ALY LYE YEQ EQY QYF
12,CAS ASS SSQ SQG QGA GAA AAY AYE YEQ EQY QYF
12,CAS ASS SSF SFG FGA GAS ASY SYG YGY GYT YTF
12,CAS ASS SSL SLG LGG GGQ GQG QGA GAY AYE YEQ EQY QYF
12,CAT ATS TSP SPR PRG RGG GGH GHE HEQ EQY QYF
12,CAS ASS SSV SVD VDG DGG GGS GSQ SQP QPQ PQH QHF
12,CAS ASS SSV SVG VGG GGV GVP VPY PYN YNE NEQ EQF QFF
12,CAS ASS SSL SLT LTA TAL ALG LGA GAA AAY AYV YVY VYT YTF
12,CAS ASS SSR SRR RRD RDS DSN SNT NTE TEA EAF AFF
12,CAS ASS SSF SFW FWG WGA GAD ADT DTQ TQY QYF
12,CAT ATS TSR SRT RTG TGT GTG TGS GST STE TEA EAF AFF
12,CAS ASS SSI SIQ IQG QGR GRG RGD GDT DTE TEA EAF AFF
12,CAS ASS SSP SPM PMN MNE NEQ EQF QFF
12,CAS ASG SGR GRG RGP GPN PNY NYG YGY GYT YTF
12,CAS ASS SSD SDS DSY SYE YEQ EQY QYF
12,CAS ASS SSP SPG PGQ GQV QVS VSY SYE YEQ EQY QYF
12,CAS ASS SSE SEG EGP GPG PGQ GQG QGS GSY SYE YEQ EQY QYF
12,CAS ASS SSE SEA EAF AFG FGR GRP RPN PNY NYG YGY GYT YTF
12,CAS ASS SSF SFD FDL DLA LAG AGV GVN VNY NYE YEQ EQY QYF
12,CAS ASS SSY SYG YGS GSN SNY NYG YGY GYT YTF
12,CAS ASG SGP GPG PGT GTA TAY AYG YGY GYT YTF
12,CAS ASS SSH SHD HDA DAG AGA GAS AST STG TGE GEL ELF LFF
12,CAS ASS SSS SSG SGA GAA AAY AYE YEQ EQY QYF
12,CAS ASS SSQ SQT QTA TAG AGG GGY GYE YEQ EQY QYF
12,CAS ASS SSV SVG VGG GGV GVS VSY SYN YNE NEQ EQF QFF
12,CAS ASS SSQ SQV QVS VSS SST STG TGE GEL ELF LFF
12,CAS ASS SSL SLS LSG SGD GDE DEQ EQY QYF
12,CAS ASS SSL SLT LTP TPS PSA SAS ASG SGY GYE YEQ EQY QYF
12,CAS ASS SSP SPG PGT GTG TGG GGT GTY TYE YEQ EQY QYF
12,CAS ASS SSG SGG GGT GTG TGA GAY AYE YEQ EQY QYF
12,CAS ASS SSQ SQA QAQ AQG QGT GTY TYE YEQ EQY QYF
12,CAS AST STR TRQ RQF QFN FNQ NQP QPQ PQH QHF
12,CAS ASS SSQ SQG QGG GGG GGT GTE TEA EAF AFF
12,CAS ASS SSG SGG GGY GYE YEQ EQY QYF
12,CAS ASS SSF SFG FGD GDS DSY SYE YEQ EQY QYF
12,CAS ASS SSL SLS LSG SGS GSS SSY SYE YEQ EQY QYF
12,CAI AIS ISE SEA EAS ASG SGV GVT VTY TYE YEQ EQY QYF
12,CAS ASS SSH SHR HRG RGY GYE YEQ EQY QYF
13,CAS ASS SSE SEG EGG GGR GRA RAW AWD WDE DEQ EQF QFF
13,CAS ASS SSD SDM DMA MAG AGG GGD GDF DFA FAE AEA EAF AFF
13,CAS ASS SSE SEA EAL ALA LAG AGV GVH VHE HET ETQ TQY QYF
13,CAS ASS SSE SEP EPL PLL LLA LAG AGG GGP GPG PGT GTD TDT DTQ TQY QYF
13,CAS ASS SSE SET ETG TGE GEN ENI NIQ IQY QYF
13,CAS ASS SSL SLA LAG AGS GSN SNY NYE YEQ EQY QYF
13,CAS ASS SSW SWG WGR GRI RIY IYG YGY GYT YTF
13,CAS ASS SSY SYG YGA GAG AGT GTP TPY PYE YEQ EQY QYF
13,CAI AIS ISE SET ETA TAG AGA GAD ADT DTQ TQY QYF
13,CAS ASE SEP EPS PSG SGM GMT MTY TYN YNE NEQ EQF QFF
13,CAS ASS SSF SFP FPS PSG SGG GGF GFY FYN YNE NEQ EQF QFF
13,CAS ASS SSE SEG EGG GGN GNQ NQP QPQ PQH QHF
13,CAS ASS SSH SHN HNE NEQ EQF QFF
13,CAS ASS SSL SLE LEG EGR GRN RNT NTE TEA EAF AFF
13,CAS ASS SSL SLG LGG GGS GSY SYE YEQ EQY QYF
13,CAS ASS SSL SLG LGQ GQG QGD GDN DNE NEQ EQF QFF
13,CAS ASS SSL SLI LIR IRP RPP PPD PDT DTQ TQY QYF
13,CAS ASS SSL SLN LND NDR DRG RGL GLT LTG TGN GNE NEQ EQF QFF
13,CAS ASS SSL SLV LVA VAG AGT GTG TGS GSV SVS VSY SYE YEQ EQY QYF
13,CAS ASS SSP SPP PPG PGQ GQG QGL GLG LGE GEQ EQY QYF
13,CAS ASS SSS SSV SVL VLF LFS FSD SDT DTQ TQY QYF
13,CAS ASS SSL SLA LAG AGG GGT GTG TGE GEY EYN YNE NEQ EQF QFF
13,CAS ASS SSL SLP LPG PGL GLA LAG AGG GGG GGG GGS GST STD TDT DTQ TQY QYF
13,CAS ASN SNL NLR LRG RGQ GQE QET ETQ TQY QYF
13,CAS ASR SRP RPD PDS DSG SGD GDS DSM SMA MAQ AQH QHF
13,CAS ASR SRS RSK SKG KGG GGT GTT TTE TEA EAF AFF
13,CAS ASR SRT RTA TAG AGV GVY VYN YNE NEQ EQF QFF
13,CAS ASS SSF SFG FGS GSH SHG HGY GYT YTF
13,CAS ASS SSF SFG FGS GSY SYN YNE NEQ EQF QFF
13,CAS ASS SSF SFL FLT LTN TNY NYG YGY GYT YTF
13,CAS ASS SSF SFR FRG RGQ GQP QPQ PQH QHF
13,CAS ASS SSF SFV FVG VGQ GQD QDH DHN HNE NEQ EQF QFF
13,CAS ASS SSH SHL HLT LTG TGE GEE EEQ EQF QFF
13,CAS ASS SSI SIG IGM GMS MSY SYE YEQ EQY QYF
13,CAS ASS SSK SKT KTS TSA SAS ASY SYE YEQ EQY QYF
13,CAS ASS SSL SLA LAP APG PGY GYE YEQ EQY QYF
13,CAS ASS SSL SLA LAQ AQG QGM GMG MGP GPG PGN GNT NTI TIY IYF
13,CAS ASS SSL SLD LDY DYR YRG RGV GVG VGY GYG YGY GYT YTF
13,CAS ASS SSL SLK LKA KAP APE PEA EAF AFF
13,CAS ASS SSL SLL LLA LAP APR PRG RGN GNE NEQ EQF QFF
13,CAS ASS SSL SLQ LQG QGP GPN PNQ NQP QPQ PQH QHF
13,CAS ASS SSL SLS LSG SGS GST STD TDT DTQ TQY QYF
13,CAS ASS SSL SLT LTV TVG VGE GER ERF RFF
13,CAS ASS SSP SPR PRT RTG TGQ GQN QNS NSP SPL PLH LHF
13,CAS ASS SSR SRD RDF DFA FAY AYE YEQ EQY QYF
13,CAS ASS SSR SRG RGT GTP TPN PNY NYG YGY GYT YTF
13,CAS ASS SSR SRT RTT TTG TGL GLD LDG DGY GYT YTF
13,CAS ASS SSS SSE SEL ELN LNT NTE TEA EAF AFF
13,CAS ASS SSS SSL SLA LAD ADQ DQE QET ETQ TQY QYF
13,CAS ASS SSS SSP SPQ PQR QRA RAT ATD TDT DTQ TQY QYF
13,CAS ASS SSS SSV SVL VLS LSY SYE YEQ EQY QYF
13,CAS ASS SSS SSV SVN VNE NEQ EQF QFF
13,CAS ASS SSW SWG WGR GRT RTN TNT NTE TEA EAF AFF
13,CAS ASR SRD RDG DGG GGG GGG GGN GNT NTG TGE GEL ELF LFF
13,CAS ASS SSD SDS DSH SHT HTE TEA EAF AFF
13,CAS ASS SSF SFP FPR PRG RGV GVS VSG SGN GNT NTI TIY IYF
13,CAS ASS SSF SFR FRA RAG AGE GEQ EQF QFF
13,CAS ASS SSL SLD LDR DRG RGE GEL ELF LFF
13,CAS ASS SSL SLI LIG IGT GTS TSG SGN GNE NEQ EQF QFF
13,CAS ASS SSL SLL LLG LGL GLF LFT FTG TGE GEL ELF LFF
13,CAS ASS SSL SLS LSY SYE YEQ EQY QYF
13,CAS ASS SSL SLT LTD TDT DTE TEA EAF AFF
13,CAS ASS SSN SNN NNR NRE RES ESS SSY SYQ YQP QPQ PQH QHF
13,CAT ATS TSE SET ETG TGD GDP DPY PYG YGY GYT YTF
13,CAM AMR MRE REG EGR GRR RRD RDD DDK DKI KII IIF
13,CAM AMR MRE REV EVY VYG YGQ GQN QNF NFV FVF
13,CAS ASR SRP RPQ PQG QGS GSY SYE YEQ EQY QYF
13,CAS ASS SSF SFE FET ETE TEA EAF AFF
13,CAS ASS SSG SGE GEN ENP NPG PGG GGT GTG TGE GEL ELF LFF
13,CAS ASS SSL SLG LGM GMF MFD FDQ DQP QPQ PQH QHF
13,CAS ASG SGG GGP GPY PYE YEQ EQY QYF
13,CAS ASR SRP RPG PGT GTG TGV GVG VGN GNE NEQ EQF QFF
13,CAS ASR SRP RPT PTS TSG SGP GPS PSY SYE YEQ EQY QYF
13,CAS ASS SSH SHQ HQG QGS GSY SYE YEQ EQY QYF
13,CAS ASS SSK SKQ KQG QGS GSS SSY SYN YNE NEQ EQF QFF
13,CAS ASS SSL SLI LIA IAG AGA GAF AFT FTD TDT DTQ TQY QYF
13,CAS ASS SSP SPW PWT WTS TSG SGH GHN HNE NEQ EQF QFF
13,CAS ASS SSQ SQA QAV AVG VGT GTG TGE GET ETQ TQY QYF
13,CAS ASS SSQ SQD QDD DDF DFY FYN YNE NEQ EQF QFF
13,CAS ASS SSQ SQD QDP DPI PIQ IQG QGT GTD TDT DTQ TQY QYF
13,CAS ASS SSQ SQD QDP DPS PSP SPR PRT RTA TAQ AQY QYF
13,CAS ASS SSQ SQD QDQ DQE QES EST STN TNE NEK EKL KLF LFF
13,CAS ASS SSQ SQD QDS DSL SLG LGG GGS GSY SYN YNE NEQ EQF QFF
13,CAS ASS SSQ SQE QET ETG TGV GVI VIS ISE SEQ EQY QYF
13,CAS ASS SSQ SQG QGG GGA GAY AYG YGY GYT YTF
13,CAS ASS SSQ SQG QGG GGQ GQH QHR HRS RSN SNE NEK EKL KLF LFF
13,CAS ASS SSQ SQG QGR GRD RDG DGY GYT YTF
13,CAS ASS SSQ SQR QRT RTS TSP SPL PLE LEQ EQY QYF
13,CAS ASS SSQ SQS QSP SPG PGG GGI GIQ IQY QYF
13,CAS ASS SSQ SQV QVA VAF AFG FGT GTY TYN YNE NEQ EQF QFF
13,CAS ASS SSQ SQV QVD VDF DFR FRA RAD ADR DRS RSS SSY SYN YNE NEQ EQF QFF
13,CAS ASS SSQ SQV QVG VGG GGD GDE DEQ EQF QFF
13,CAS ASS SSQ SQV QVK VKW KWG WGG GGA GAY AYN YNE NEQ EQF QFF
13,CAS ASS SSS SSD SDS DSY SYE YEQ EQY QYF
13,CAS ASS SSS SSR SRT RTD TDL DLL LLT LTQ TQY QYF
13,CAT ATA TAA AAR ARE RET ETQ TQE QET ETQ TQY QYF
13,CAT ATG TGS GSG SGL GLL LLG LGS GSG SGE GEQ EQY QYF
13,CAT ATR TRG RGL GLS LSS SSY SYE YEQ EQY QYF
13,CAT ATR TRL RLA LAD ADT DTG TGE GEL ELF LFF
13,CAT ATS TSD SDR DRE RES ESY SYE YEQ EQY QYF
13,CAT ATS TSE SEG EGT GTS TSG SGT GTH THE HEQ EQY QYF
13,CAT ATS TSE SER ERG RGS GST STD TDT DTQ TQY QYF
13,CAT ATS TSL SLP LPG PGT GTT TTE TET ETQ TQY QYF
13,CAT ATS TSL SLQ LQR QRG RGT GTY TYE YEQ EQY QYF
13,CAT ATS TSP SPD PDR DRG RGG GGA GAD ADE DEK EKL KLF LFF
13,CAT ATS TSP SPQ PQV QVT VTY TYS YSN SNQ NQP QPQ PQH QHF
13,CAT ATS TSP SPT PTN TNE NEY EYQ YQE QET ETQ TQY QYF
13,CAT ATS TSR SRD RDF DFQ FQV QVN VNQ NQP QPQ PQH QHF
13,CAT ATS TSR SRD RDR DRS RSG SGS GSY SYE YEQ EQY QYF
13,CAT ATS TSR SRD RDR DRW RWN WNT NTE TEA EAF AFF
13,CAT ATS TSR SRD RDS DSQ SQR QRN RNN NNE NEQ EQF QFF
13,CAT ATS TSR SRE RER ERA RAG AGE GEE EEE EET ETQ TQY QYF
13,CAT ATS TSR SRG RGD GDE DEV EVG VGE GEQ EQY QYF
13,CAT ATS TSR SRG RGR GRF RFE FES ESG SGR GRA RAD ADT DTQ TQY QYF
13,CAT ATS TSR SRT RTS TSG SGE GEE EEQ EQY QYF
13,CAT ATS TSR SRV RVA VAG AGE GEE EEQ EQF QFF
13,CAT ATS TSR SRV RVR VRG RGF GFT FTE TEA EAF AFF
13,CAT ATS TSR SRV RVS VSS SSG SGL GLN LNE NEQ EQF QFF
13,CAT ATS TST STS TSG SGA GAS AST STD TDT DTQ TQY QYF
13,CAT ATS TSY SYT YTG TGS GSA SAN ANY NYG YGY GYT YTF
13,CAS ASS SSA SAQ AQG QGA GAA AAN ANY NYG YGY GYT YTF
13,CAS ASS SSQ SQS QSY SYH YHE HEQ EQF QFF
13,CAS ASS SSI SIM IMG MGL GLA LAG AGG GGY GYN YNE NEQ EQF QFF
13,CAS AST STG TGG GGD GDT DTS TSY SYN YNE NEQ EQF QFF
13,CAT ATN TNT NTG TGG GGY GYT YTE TEA EAF AFF
13,CAS ASR SRV RVG VGG GGA GAG AGN GNN NNE NEQ EQF QFF
13,CAS ASS SSD SDG DGT GTQ TQF QFF
13,CAS ASS SSD SDG DGT GTQ TQY QYF
13,CAS ASS SSE SEY EYG YGA GAG AGY GYE YEQ EQY QYF
13,CAS ASS SSP SPG PGD GDE DEQ EQF QFF
13,CAS ASS SST STG TGT GTG TGQ GQP QPQ PQH QHF
13,CAS ASR SRI RIG IGA GAA AAG AGN GNS NSP SPL PLH LHF
13,CAS ASS SSA SAW AWT WTG TGG GGD GDI DIQ IQY QYF
13,CAS ASS SSF SFL FLA LAA AAS ASF SFY FYE YEQ EQY QYF
13,CAS ASS SSL SLG LGA GAA AAV AVR VRE REQ EQY QYF
13,CAS ASS SSL SLS LSG SGP GPY PYN YNE NEQ EQF QFF
13,CAS ASS SSL SLT LTG TGT GTG TGE GEK EKL KLF LFF
13,CAS ASS SSL SLY LYT YTG TGG GGR GRE RET ETQ TQY QYF
13,CAS ASS SSP SPP PPA PAG AGS GSA SAY AYN YNE NEQ EQF QFF
13,CAS ASS SST STQ TQG QGG GGN GNQ NQP QPQ PQH QHF
13,CAS AST STQ TQA QAG AGM GMN MNT NTE TEA EAF AFF
13,CAS AST STT TTS TSG SGA GAL ALD LDF DFT FTD TDT DTQ TQY QYF
13,CAS ASA SAV AVD VDR DRV RVS VSE SEQ EQY QYF
13,CAS ASG SGF GFD FDE DEQ EQF QFF
13,CAS ASR SRQ RQA QAS ASE SEQ EQY QYF
13,CAS ASS SSD SDG DGD GDE DEE EEN ENI NIQ IQY QYF
13,CAS ASS SSF SFD FDA DAG AGM GMN MNT NTE TEA EAF AFF
13,CAS ASS SSF SFG FGS GSS SST STQ TQY QYF
13,CAS ASS SSF SFR FRN RNE NEQ EQF QFF
13,CAS ASS SSH SHY HYR YRV RVN VNT NTE TEA EAF AFF
13,CAS ASS SSL SLG LGG GGQ GQG QGA GAG AGE GET ETQ TQY QYF
13,CAS ASS SSL SLG LGR GRE RET ETQ TQY QYF
13,CAS ASS SSL SLL LLA LAG AGL GLV LVF VFD FDE DEQ EQF QFF
13,CAS ASS SSL SLP LPR PRG RGP GPQ PQY QYF
13,CAS ASS SSL SLR LRQ RQT QTS TSN SNT NTE TEA EAF AFF
13,CAS ASS SSL SLR LRS RSG SGR GRA RAY AYA YAQ AQE QET ETQ TQC QCF
13,CAS ASS SSL SLS LSG SGR GRR RRS RSP SPQ PQH QHF
13,CAS ASS SSL SLS LSR SRP RPD PDT DTQ TQY QYF
13,CAS ASS SSP SPG PGP GPL PLY LYE YEQ EQY QYF
13,CAS ASS SSQ SQA QAS ASH SHT HTG TGE GEL ELF LFF
13,CAS ASS SSS SSF SFE FEG EGA GAH AHE HEQ EQY QYF
13,CAS ASS SSS SSP SPW PWG WGD GDA DAT ATE TEA EAF AFF
13,CAS ASS SST STL TLV LVS VSG SGD GDT DTQ TQY QYF
13,CAS ASS SSY SYG YGD GDT DTQ TQY QYF
13,CAS AST STA TAP APR PRG RGP GPL PLH LHF
13,CAS AST STP TPP PPD PDR DRQ RQE QET ETQ TQY QYF
13,CAC ACP CPK PKA KAG AGE GEL ELF LFF
13,CAC ACP CPS PSR SRQ RQN QNP NPY PYE YEQ EQY QYF
13,CAC ACQ CQT QTG TGW GWY WYE YEQ EQY QYF
13,CAC ACV CVI VIA IAG AGE GEL ELF LFF
13,CAG AGG GGT GTD TDY DYE YEQ EQY QYF
13,CAG AGR GRH RHL HLL LLE LEA EAF AFF
13,CAG AGS GSN SNT NTG TGE GEL ELF LFF
13,CAG AGT GTV TVY VYR YRS RSG SGY GYT YTF
13,CAL ALD LDG DGY GYT YTF
13,CAL ALE LEG EGV GVG VGG GGN GNT NTI TIY IYF
13,CAL ALR LRP RPG PGL GLA LAG AGE GEP EPY PYN YNE NEQ EQF QFF
13,CAP APS PSQ SQG QGP GPS PSN SNQ NQP QPQ PQH QHF
13,CAR ARG RGV GVG VGR GRG RGT GTE TEA EAF AFF
13,CAS ASG SGI GIA IAY AYN YNE NEQ EQF QFF
13,CAS ASG SGL GLA LAG AGV GVG VGT GTG TGE GEL ELF LFF
13,CAS ASR SRG RGL GLG LGG GGY GYT YTF
13,CAT ATF TFG FGD GDM DMN MNT NTE TEA EAF AFF
13,CAW AWA WAN ANT NTG TGE GEL ELF LFF
13,CAW AWD WDS DSN SNS NSY SYE YEQ EQY QYF
13,CAW AWE WEA EAG AGV GVR VRY RYE YEQ EQY QYF
13,CAW AWE WEK EKG KGT GTS TSG SGT GTY TYE YEQ EQY QYF
13,CAW AWE WEL ELT LTG TGL GLH LHT HTD TDT DTQ TQY QYF
13,CAW AWE WEP EPG PGS GSG SGQ GQE QEE EEF EFN FNA NAY AYF
13,CAW AWE WEP EPG PGS GSG SGQ GQN QNT NTE TEA EAF AFF
13,CAW AWG WGL GLD LDT DTQ TQY QYF
13,CAW AWK WKA KAS ASG SGN GNT NTI TIY IYF
13,CAW AWK WKF KFR FRG RGN GNI NIQ IQY QYF
13,CAW AWK WKL KLM LMG MGN GNT NTI TIY IYF
13,CAW AWK WKN KNP NPG PGL GLL LLD LDE DEQ EQF QFF
13,CAW AWK WKP KPG PGR GRD RDE DEQ EQF QFF
13,CAW AWL WLF LFP FPG PGL GLA LAT ATE TEQ EQY QYF
13,CAW AWL WLN LNT NTG TGE GEL ELF LFF
13,CAW AWM WMG MGR GRG RGD GDY DYE YEQ EQY QYF
13,CAW AWM WMG MGS GSG SGL GLY LYE YEQ EQY QYF
13,CAW AWN WNL NLA LAM AMR MRD RDT DTQ TQY QYF
13,CAW AWN WNR NRG RGS GST STD TDT DTQ TQY QYF
13,CAW AWQ WQD QDR DRW RWA WAS ASH SHN HNE NEQ EQF QFF
13,CAW AWR WRD RDP DPK PKA KAL ALY LYE YEQ EQY QYF
13,CAW AWR WRD RDR DRV RVY VYD YDE DEK EKL KLF LFF
13,CAW AWR WRD RDS DSG SGS GSL SLN LNN NNE NEQ EQF QFF
13,CAW AWR WRG RGS GSI SIE IEQ EQY QYF
13,CAW AWR WRG RGT GTD TDS DSF SFY FYE YEQ EQY QYF
13,CAW AWR WRQ RQG QGQ GQG QGF GFE FEA EAF AFF
13,CAW AWS WSA SAG AGA GAA AAY AYE YEQ EQF QFF
13,CAW AWS WSA SAG AGA GAA AAY AYE YEQ EQY QYF
13,CAW AWS WSA SAG AGA GAT ATE TEA EAF AFF
13,CAW AWS WSA SAG AGG GGM GMD MDT DTE TEA EAF AFF
13,CAW AWS WSA SAS ASG SGF GFT FTD TDT DTQ TQY QYF
13,CAW AWS WSA SAT ATS TSG SGS GSE SEQ EQY QYF
13,CAW AWS WSA SAV AVL VLL LLN LNT NTE TEA EAF AFF
13,CAW AWS WSA SAV AVN VNE NEQ EQF QFF
13,CAW AWS WSA SAV AVV VVA VAG AGG GGE GEQ EQF QFF
13,CAW AWS WSD SDG DGG GGE GEQ EQY QYF
13,CAW AWS WSD SDG DGQ GQE QEQ EQF QFF
13,CAW AWS WSD SDP DPG PGQ GQE QEE EEF EFN FNA NAY AYF
13,CAW AWS WSD SDP DPG PGQ GQP QPN PNT NTE TEA EAF AFF
13,CAW AWS WSD SDR DRG RGL GLV LVD VDT DTQ TQY QYF
13,CAW AWS WSE SEF EFP FPG PGG GGS GSN SNQ NQP QPQ PQH QHF
13,CAW AWS WSE SEG EGM GMN MNT NTE TEA EAF AFF
13,CAW AWS WSE SEQ EQG QGF GFE FEQ EQY QYF
13,CAW AWS WSE SEW EWE WEG EGN GNT NTF
13,CAW AWS WSE SEW EWG WGA GAN ANG NGY GYT YTF
13,CAW AWS WSF SFS FSS SSN SNE NEQ EQF QFF
13,CAW AWS WSG SGA GAY AYE YEQ EQY QYF
13,CAW AWS WSG SGD GDG DGG GGT GTE TEA EAF AFF
13,CAW AWS WSG SGF GFV FVF VFA FAG AGN GNT NTE TET ETQ TQY QYF
13,CAW AWS WSG SGG GGI GIV IVE VEA EAF AFF
13,CAW AWS WSG SGG GGQ GQN QNE NEQ EQF QFF
13,CAW AWS WSG SGL GLG LGL GLA LAG AGA GAP APS PSS SSY SYN YNE NEQ EQF QFF
13,CAW AWS WSG SGP GPA PAG AGL GLL LLQ LQY QYF
13,CAW AWS WSG SGR GRD RDR DRV RVE VEN ENQ NQP QPQ PQH QHF
13,CAW AWS WSG SGS GSW SWD WDG DGY GYT YTF
13,CAW AWS WSG SGT GTG TGG GGY GYE YEQ EQY QYF
13,CAW AWS WSG SGT GTG TGV GVY VYG YGY GYT YTF
13,CAW AWS WSH SHS HSL SLN LNS NSY SYE YEQ EQY QYF
13,CAW AWS WSI SIA IAG AGF GFY FYN YNE NEQ EQF QFF
13,CAW AWS WSK SKT KTG TGI GIT ITY TYE YEQ EQY QYF
13,CAW AWS WSL SLG LGD GDE DEQ EQF QFF
13,CAW AWS WSL SLG LGG GGS GSP SPL PLH LHF
13,CAW AWS WSL SLT LTL TLH LHP HPR PRY RYE YEQ EQY QYF
13,CAW AWS WSL SLT LTS TSG SGR GRG RGH GHE HEQ EQF QFF
13,CAW AWS WSP SPE PEA EAG AGG GGP GPG PGE GEL ELF LFF
13,CAW AWS WSP SPG PGA GAE AEQ EQY QYF
13,CAW AWS WSP SPG PGD GDN DNE NEQ EQF QFF
13,CAW AWS WSP SPG PGT GTG TGV GVL VLE LET ETQ TQY QYF
13,CAW AWS WSP SPQ PQV QVV VVE VEA EAF AFF
13,CAW AWS WSQ SQG QGT GTS TSP SPG PGG GGA GAN ANV NVL VLT LTF
13,CAW AWS WSQ SQT QTN TNY NYG YGY GYT YTF
13,CAW AWS WSR SRG RGT GTE TEM EMK MKT KTQ TQY QYF
13,CAW AWS WSS SSG SGA GAG AGR GRD RDE DEQ EQF QFF
13,CAW AWS WSS SSG SGN GNT NTY TYE YEQ EQY QYF
13,CAW AWS WSS SSG SGR GRP RPH PHS HSN SNY NYE YEQ EQY QYF
13,CAW AWS WSS SSP SPT PTG TGT GTA TAF AFN FNT NTG TGE GEL ELF LFF
13,CAW AWS WST STG TGH GHF HFT FTG TGE GEL ELF LFF
13,CAW AWS WST STS TSG SGS GSY SYN YNE NEQ EQF QFF
13,CAW AWS WSV SVA VAI AIG IGD GDI DIQ IQY QYF
13,CAW AWS WSV SVG VGA GAG AGG GGM GMN MNT NTE TEA EAF AFF
13,CAW AWS WSV SVG VGF GFL FLT LTD TDT DTQ TQY QYF
13,CAW AWS WSV SVG VGG GGG GGL GLE LET ETQ TQY QYF
13,CAW AWS WSV SVG VGG GGL GLE LEF EFK FKL KLF LFF
13,CAW AWS WSV SVG VGG GGQ GQP QPQ PQH QHF
13,CAW AWS WSV SVG VGS GSG SGS GSE SEQ EQY QYF
13,CAW AWS WSV SVH VHG HGT GTE TEA EAF AFF
13,CAW AWS WSV SVL VLG LGR GRN RNT NTE TEA EAF AFF
13,CAW AWS WSV SVM VMG MGI GIE IEE EEQ EQF QFF
13,CAW AWS WSV SVN VNG NGF GFP FPY PYG YGY GYT YTF
13,CAW AWS WSV SVP VPE PEL ELA LAF AFN FNN NNE NEQ EQF QFF
13,CAW AWS WSV SVP VPE PET ETG TGF GFN FNP NPD PDT DTQ TQY QYF
13,CAW AWS WSV SVP VPG PGS GSS SSY SYN YNE NEQ EQF QFF
13,CAW AWS WSV SVP VPG PGT GTS TSG SGH GHQ HQP QPQ PQH QHF
13,CAW AWS WSV SVQ VQF QFN FNQ NQP QPQ PQH QHF
13,CAW AWS WSV SVR VRD RDR DRV RVD VDN DNQ NQP QPQ PQH QHF
13,CAW AWS WSV SVR VRG RGT GTS TSF SFF
13,CAW AWS WSV SVS VSG SGA GAA AAL ALY LYE YEQ EQY QYF
13,CAW AWS WSV SVS VSG SGG GGD GDE DEQ EQY QYF
13,CAW AWS WSV SVS VSG SGS GSY SYG YGY GYT YTF
13,CAW AWS WSV SVT VTA TAG AGW GWN WNQ NQP QPQ PQH QHF
13,CAW AWS WSV SVV VVG VGN GNE NEQ EQF QFF
13,CAW AWS WSV SVV VVQ VQT QTY TYE YEQ EQY QYF
13,CAW AWS WSW SWL WLA LAG AGG GGP GPT PTE TET ETQ TQY QYF
13,CAW AWS WSY SYS YST STT TTY TYE YEQ EQY QYF
13,CAW AWT WTF TFL FLG LGG GGG GGE GEQ EQY QYF
13,CAW AWT WTG TGG GGV GVM VMG MGP GPS PSN SNG NGY GYT YTF
13,CAW AWT WTM TMG MGL GLA LAG AGP GPY PYN YNE NEQ EQF QFF
